url,title,address,rent,management_fee,deposit,key_money,floor,floor_plan,area,building_age,building_size,nearest_station,distance_to_nearest_station,avg_distance_to_stations,avg_rent_by_station,avg_rent_by_floor_plan,count_listings_per_station,count_listings_per_floor_plan
https://suumo.jp/chintai/jnc_000102443744/?bc=100441197429,パークサイドマンション松が丘,東京都中野区松が丘２,125000.0,,125000.0,,4,1LDK,34.96,41,5,沼袋駅,9,12.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103393218/?bc=100477151469,ファームシャトー,東京都中野区新井４,150000.0,5000.0,150000.0,150000.0,1,1LDK,40.0,42,3,沼袋駅,4,10.33,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103883929/?bc=100481667770,ルオント中野,東京都中野区新井２,160000.0,10000.0,160000.0,160000.0,4,1LDK,41.0,37,4,沼袋駅,9,11.0,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000101279575/?bc=100459041478,レオパレスソレイユＮＡＫＡＮＯ,東京都中野区新井２,153000.0,5500.0,,153000.0,3,1LDK,40.57,22,3,沼袋駅,13,14.33,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103060677/?bc=100482550805,ロシェ沼袋,東京都中野区沼袋２,129900.0,8000.0,129900.0,129900.0,3,1LDK,41.11,14,3,沼袋駅,5,15.0,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103575539/?bc=100478633040,沼袋コーポラス,東京都中野区新井４,140000.0,10000.0,140000.0,140000.0,4,1LDK,56.7,57,8,沼袋駅,4,7.0,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000104519172/?bc=100486296835,西武新宿線 沼袋駅 2階建 築25年,東京都中野区沼袋３,136000.0,4000.0,136000.0,136000.0,2,1LDK,36.0,25,2,沼袋駅,3,10.0,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000104086235/?bc=100483721050,西武新宿線 沼袋駅 3階建 築11年,東京都中野区沼袋２,106000.0,4000.0,106000.0,106000.0,1,1LDK,33.25,11,3,沼袋駅,3,6.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103032330/?bc=100484600560,西武新宿線 沼袋駅 3階建 築11年,東京都中野区沼袋２,124000.0,4000.0,124000.0,124000.0,1,1LDK,38.25,11,3,沼袋駅,3,6.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103046075/?bc=100482299135,西武新宿線 沼袋駅 3階建 築14年,東京都中野区沼袋２,139900.0,9900.0,139900.0,139900.0,2,1LDK,53.86,14,3,沼袋駅,5,12.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103060678/?bc=100475941580,西武新宿線 沼袋駅 3階建 築14年,東京都中野区沼袋２,129900.0,8000.0,129900.0,129900.0,3,1LDK,41.11,14,3,沼袋駅,5,12.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000104249776/?bc=100483918804,西武新宿線 沼袋駅 3階建 築14年,東京都中野区沼袋２,129000.0,8000.0,129000.0,129000.0,3,1LDK,41.11,14,3,沼袋駅,5,12.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103780354/?bc=100481342109,西武新宿線 沼袋駅 3階建 築19年,東京都中野区沼袋２,139000.0,10000.0,139000.0,139000.0,1,1LDK,38.71,19,3,沼袋駅,10,12.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000104266140/?bc=100484263653,西武新宿線 沼袋駅 3階建 築20年,東京都中野区沼袋３,120000.0,3000.0,120000.0,120000.0,1,1LDK,31.58,20,3,沼袋駅,8,12.0,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000104426294/?bc=100485780827,西武新宿線 沼袋駅 5階建 築41年,東京都中野区松が丘２,100000.0,,100000.0,,2,1LDK,33.98,41,5,沼袋駅,9,11.0,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000102443745/?bc=100439734379,西武新宿線 沼袋駅 5階建 築41年,東京都中野区松が丘２,125000.0,,125000.0,,4,1LDK,33.98,41,5,沼袋駅,9,11.0,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103780353/?bc=100481302539,Ａｒｔｅ　哲学堂,東京都中野区沼袋２,139000.0,10000.0,139000.0,139000.0,1,1LDK,38.71,19,3,沼袋駅,10,12.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000101258999/?bc=100473971661,ＪＲ中央線 中野駅 3階建 築22年,東京都中野区新井２,153000.0,5500.0,,153000.0,3,1LDK,40.57,22,3,沼袋駅,13,14.33,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000103873780/?bc=100481285498,ＪＲ中央線 中野駅 4階建 築37年,東京都中野区新井２,160000.0,10000.0,160000.0,160000.0,4,1LDK,41.0,37,4,沼袋駅,9,11.0,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000104170643/?bc=100483673956,ＪＲ中央線 中野駅 5階建 築2年,東京都中野区新井３,135000.0,10000.0,135000.0,135000.0,2,1LDK,34.56,2,5,沼袋駅,8,10.67,98022.29,168453.81,323,788
https://suumo.jp/chintai/jnc_000102679423/?bc=100471825571,CONTEL　NAKANO,東京都中野区沼袋１,77000.0,9000.0,,,2,1R,15.29,6,4,沼袋駅,3,13.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000065362545/?bc=100485778782,CONTEL　NAKANO,東京都中野区沼袋１,70000.0,9000.0,,,3,1R,12.0,6,4,沼袋駅,3,13.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104442905/?bc=100485829807,CONTEL　NAKANO,東京都中野区沼袋１,72000.0,9000.0,,,4,1R,12.25,6,4,沼袋駅,3,13.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000100009741/?bc=100448076636,DORM中野,東京都中野区沼袋３,50000.0,3000.0,,,1,1R,18.0,39,4,沼袋駅,8,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103123139/?bc=100475229123,Luciole,東京都中野区沼袋３,64000.0,4000.0,,64000.0,2,1R,12.61,2,2,沼袋駅,6,11.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000056717462/?bc=100482475592,アクティブハイツ,東京都中野区沼袋１,60000.0,,60000.0,60000.0,1,1R,20.0,30,2,沼袋駅,5,10.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104499521/?bc=100486244012,アミューズ・ラ・クール中野,東京都中野区沼袋１,75000.0,1000.0,75000.0,75000.0,2,1R,22.0,20,3,沼袋駅,4,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103611125/?bc=100478987704,アルトリオ,東京都中野区新井４,92000.0,4000.0,92000.0,92000.0,3,1R,25.05,17,3,沼袋駅,4,11.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102633008/?bc=100471606359,アークピア,東京都中野区江古田４,37000.0,3000.0,,,3,1R,11.4,40,4,沼袋駅,8,13.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000100231180/?bc=100449682620,アーバンスクエア沼袋B棟,東京都中野区沼袋１,51000.0,2000.0,51000.0,,2,1R,11.34,21,2,沼袋駅,5,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000087873597/?bc=100473643328,アーバンプレイス沼袋B棟,東京都中野区沼袋４,48000.0,3000.0,,,1,1R,9.2,16,2,沼袋駅,5,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104442906/?bc=100485853077,アーバンプレイス沼袋VII　Ａ,東京都中野区沼袋４,55000.0,,55000.0,55000.0,1,1R,10.13,16,2,沼袋駅,5,11.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103743337/?bc=100397115290,アーバンプレイス沼袋VＢ,東京都中野区江古田２,47000.0,5000.0,,,1,1R,10.87,17,2,沼袋駅,9,13.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000101379359/?bc=100458798650,ウエストフィールド,東京都中野区沼袋１,50000.0,,50000.0,50000.0,1,1R,16.7,34,2,沼袋駅,2,11.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104304018/?bc=100484622270,エルボックス　ナカノ,東京都中野区新井２,75000.0,2000.0,75000.0,75000.0,3,1R,20.3,35,3,沼袋駅,8,10.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103393232/?bc=100477152342,エンジェルマンション１１番館,東京都中野区沼袋１,45000.0,2000.0,,,3,1R,13.0,38,4,沼袋駅,6,11.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104215470/?bc=100484564055,クレア中野野方,東京都中野区野方３,66000.0,5000.0,,,2,1R,12.68,7,2,沼袋駅,9,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103454489/?bc=100477614000,グリーンヒルズ松ヶ丘,東京都中野区松が丘２,70000.0,2500.0,,,2,1R,25.0,33,2,沼袋駅,10,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104525880/?bc=100486292418,コーポカトレア,東京都中野区新井２,60000.0,2000.0,60000.0,60000.0,2,1R,19.0,41,4,沼袋駅,10,11.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104070128/?bc=100482932670,サウスウインド,東京都中野区新井４,74000.0,5000.0,74000.0,74000.0,1,1R,18.0,38,3,沼袋駅,5,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000053958634/?bc=100471610963,シエスタルイス,東京都中野区沼袋４,50000.0,5000.0,,,1,1R,13.5,17,2,沼袋駅,9,14.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103330731/?bc=100478342471,ジュリアス中野,東京都中野区沼袋３,81000.0,10000.0,,,4,1R,20.03,5,4,沼袋駅,9,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102719241/?bc=100471848747,ジョイ,東京都中野区沼袋１,60000.0,,,,2,1R,15.8,58,2,沼袋駅,2,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104387664/?bc=100476802049,スカイタウン沼袋,東京都中野区沼袋３,66000.0,4000.0,66000.0,,2,1R,17.98,38,3,沼袋駅,2,9.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104387663/?bc=100482582639,スカイタウン沼袋,東京都中野区沼袋３,69000.0,3000.0,69000.0,,2,1R,20.22,38,3,沼袋駅,2,9.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000101983064/?bc=100464355649,セゾン沼袋,東京都中野区沼袋３,57000.0,,57000.0,57000.0,1,1R,16.0,40,2,沼袋駅,4,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000073092506/?bc=100484123211,セゾン沼袋,東京都中野区沼袋３,46000.0,1000.0,,,2,1R,14.0,40,2,沼袋駅,4,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000071823994/?bc=100454487335,セゾン沼袋,東京都中野区沼袋３,48000.0,1000.0,,,2,1R,16.0,40,2,沼袋駅,4,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103798530/?bc=100480618516,セゾン沼袋,東京都中野区沼袋３,57000.0,,57000.0,57000.0,2,1R,16.0,40,2,沼袋駅,4,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104474409/?bc=100387595220,セレシア哲学堂,東京都中野区松が丘２,45000.0,3000.0,,,1,1R,12.96,36,2,沼袋駅,9,9.5,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104474410/?bc=100361817599,セレシア哲学堂,東京都中野区松が丘２,47000.0,3000.0,,,2,1R,12.96,36,2,沼袋駅,9,9.5,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103994787/?bc=100482075918,ソフィアカラーズ(家具付き),東京都中野区沼袋３,62000.0,3000.0,,,2,1R,10.57,6,2,沼袋駅,4,13.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000101634789/?bc=100480034828,ソフィアスカイ,東京都中野区松が丘２,62000.0,3000.0,,,2,1R,10.7,5,2,沼袋駅,12,14.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103500348/?bc=100480026390,ソフィアツリー,東京都中野区松が丘２,62000.0,3000.0,,,2,1R,11.05,5,2,沼袋駅,12,14.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000057863814/?bc=100483885884,ソフィアマジック,東京都中野区沼袋４,60000.0,3000.0,,,1,1R,10.24,6,2,沼袋駅,6,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103563652/?bc=100484562269,タロハウス,東京都中野区沼袋３,65000.0,3000.0,65000.0,65000.0,1,1R,17.02,38,3,沼袋駅,3,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104474398/?bc=100484599383,タロハウス,東京都中野区沼袋３,67000.0,3000.0,67000.0,67000.0,1,1R,20.28,38,3,沼袋駅,3,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102805444/?bc=100484082739,ダンズM中野,東京都中野区沼袋４,73000.0,4000.0,,73000.0,2,1R,21.73,8,2,沼袋駅,5,13.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104207767/?bc=100483816060,ハイツ和,東京都中野区新井３,74000.0,1000.0,74000.0,74000.0,1,1R,18.0,19,3,沼袋駅,7,10.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103514130/?bc=100481961994,ハウス中野,東京都中野区沼袋１,70000.0,3000.0,70000.0,70000.0,2,1R,24.1,63,2,沼袋駅,5,11.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000087614507/?bc=100472677755,ハーモニーテラス沼袋,東京都中野区沼袋２,58000.0,4000.0,,58000.0,1,1R,11.01,4,2,沼袋駅,9,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104215466/?bc=100484139773,ハーモニーテラス沼袋,東京都中野区沼袋２,62000.0,4000.0,,62000.0,1,1R,12.32,4,2,沼袋駅,9,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104249774/?bc=100484160430,ハーモニーテラス沼袋,東京都中野区沼袋２,61000.0,4000.0,,61000.0,2,1R,11.01,4,2,沼袋駅,9,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103695172/?bc=100479810092,フェリスライリー,東京都中野区沼袋１,52000.0,3000.0,52000.0,52000.0,2,1R,10.55,10,2,沼袋駅,5,11.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000101574726/?bc=100460762826,フォレスタ中野,東京都中野区新井３,70000.0,3000.0,,,2,1R,16.5,27,3,沼袋駅,10,12.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102951921/?bc=100418571393,フォレスタ中野,東京都中野区新井３,69000.0,4000.0,69000.0,,2,1R,17.6,27,3,沼袋駅,10,12.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103217915/?bc=100475847130,フォレスタ中野,東京都中野区新井３,70000.0,4000.0,,,3,1R,16.5,27,3,沼袋駅,10,12.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102814411/?bc=100479026750,フローラ松が丘,東京都中野区松が丘２,81000.0,3000.0,40500.0,121500.0,2,1R,24.22,22,2,沼袋駅,10,13.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000034225752/?bc=100474221299,プライムハイツ,東京都中野区新井３,69000.0,,69000.0,69000.0,1,1R,22.0,36,2,沼袋駅,8,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102232497/?bc=100472696647,プルミエ沼袋,東京都中野区沼袋１,59000.0,4000.0,,59000.0,1,1R,11.02,2,2,沼袋駅,5,11.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102954817/?bc=100474489577,プルミエ沼袋,東京都中野区沼袋１,61000.0,4000.0,,61000.0,1,1R,11.0,2,2,沼袋駅,5,11.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102484772/?bc=100470002924,プレール中野,東京都中野区新井３,65000.0,5000.0,65000.0,65000.0,3,1R,24.3,38,3,沼袋駅,6,9.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104433312/?bc=100485620549,メゾンアライ中野３号,東京都中野区沼袋１,52000.0,3000.0,52000.0,,2,1R,13.2,27,3,沼袋駅,7,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104060453/?bc=100482667797,メゾンアライ中野３号,東京都中野区沼袋１,52000.0,3000.0,52000.0,,2,1R,14.09,27,3,沼袋駅,7,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000019621175/?bc=100482668037,メゾンアライ中野３号,東京都中野区沼袋１,53000.0,3000.0,53000.0,,2,1R,14.09,27,3,沼袋駅,7,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000036938400/?bc=100485164520,メゾンアライ中野３号,東京都中野区沼袋１,58000.0,,58000.0,,3,1R,13.51,27,3,沼袋駅,7,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104412202/?bc=100485434815,メゾンタカハシ,東京都中野区新井３,63000.0,,63000.0,,2,1R,16.5,36,2,沼袋駅,5,9.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000097852814/?bc=100477781958,メゾン・ド・エムロード,東京都中野区新井２,47000.0,15000.0,,47000.0,1,1R,13.65,41,5,沼袋駅,9,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102521285/?bc=100483397345,ユニオン・スクエア,東京都中野区江古田１,68000.0,5000.0,,,1,1R,23.04,22,3,沼袋駅,12,13.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000055670416/?bc=100475834971,リズ松ヶ丘,東京都中野区松が丘２,67000.0,3000.0,67000.0,,2,1R,21.37,33,3,沼袋駅,10,11.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000071332759/?bc=100482938373,リズ松ヶ丘,東京都中野区松が丘２,65000.0,3000.0,65000.0,,3,1R,20.0,33,3,沼袋駅,10,11.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000099353898/?bc=100444344413,リバーサイド若葉,東京都中野区松が丘２,42000.0,1000.0,42000.0,,1,1R,11.04,19,2,沼袋駅,7,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000101373685/?bc=100479251034,一番館マンション,東京都中野区新井４,87000.0,2000.0,,,2,1R,30.0,56,5,沼袋駅,5,8.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000100464619/?bc=100484143978,中津ハイツ,東京都中野区新井４,77000.0,3000.0,77000.0,,2,1R,23.0,48,2,沼袋駅,3,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000092849276/?bc=100472997152,原口荘,東京都中野区沼袋３,26000.0,3000.0,26000.0,,2,1R,10.0,57,2,沼袋駅,4,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000100946668/?bc=100455756557,宮竹ビル,東京都中野区新井４,41000.0,2000.0,41000.0,41000.0,2,1R,9.9,47,3,沼袋駅,6,9.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000057496427/?bc=100407718422,村上ハイツＰＡＲＴ2,東京都中野区沼袋１,57000.0,,57000.0,,2,1R,16.0,34,2,沼袋駅,2,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000060517494/?bc=100385491175,松美荘,東京都中野区新井２,28000.0,2000.0,,,2,1R,12.4,67,2,沼袋駅,9,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000094336892/?bc=100408229960,松美荘,東京都中野区新井２,36000.0,2000.0,,,2,1R,14.0,67,2,沼袋駅,9,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104348345/?bc=100484953109,沼袋4丁目,東京都中野区沼袋４,52500.0,2500.0,,,1,1R,15.0,17,2,沼袋駅,5,15.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102189685/?bc=100484474263,沼袋ハイム,東京都中野区沼袋２,57000.0,3000.0,,,3,1R,17.01,41,4,沼袋駅,8,12.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103695173/?bc=100479810046,西武新宿線 沼袋駅 2階建 築10年,東京都中野区沼袋１,52000.0,3000.0,52000.0,52000.0,2,1R,10.55,10,2,沼袋駅,5,11.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000087887732/?bc=100473965839,西武新宿線 沼袋駅 2階建 築16年,東京都中野区沼袋４,48000.0,3000.0,,,1,1R,9.2,16,2,沼袋駅,5,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000052191659/?bc=100473970859,西武新宿線 沼袋駅 2階建 築17年,東京都中野区沼袋４,50000.0,5000.0,,,1,1R,13.5,17,2,沼袋駅,9,14.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103223524/?bc=100484169760,西武新宿線 沼袋駅 2階建 築18年,東京都中野区沼袋２,65000.0,3000.0,65000.0,65000.0,2,1R,19.87,18,2,沼袋駅,6,10.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102814412/?bc=100479089517,西武新宿線 沼袋駅 2階建 築22年,東京都中野区松が丘２,81000.0,3000.0,40500.0,121500.0,2,1R,24.22,22,2,沼袋駅,10,13.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103658345/?bc=100479547854,西武新宿線 沼袋駅 2階建 築28年,東京都中野区沼袋２,66000.0,2000.0,47300.00000000001,,2,1R,28.98,28,2,沼袋駅,7,13.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000090224632/?bc=100467825260,西武新宿線 沼袋駅 2階建 築2年,東京都中野区沼袋１,59000.0,4000.0,,59000.0,1,1R,11.02,2,2,沼袋駅,5,11.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102998303/?bc=100479457673,西武新宿線 沼袋駅 2階建 築2年,東京都中野区沼袋１,61000.0,4000.0,,61000.0,1,1R,11.0,2,2,沼袋駅,5,11.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103123140/?bc=100478123129,西武新宿線 沼袋駅 2階建 築2年,東京都中野区沼袋３,64000.0,4000.0,,64000.0,2,1R,12.61,2,2,沼袋駅,6,11.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104186937/?bc=100484159457,西武新宿線 沼袋駅 2階建 築30年,東京都中野区沼袋１,60000.0,,60000.0,60000.0,1,1R,20.0,30,2,沼袋駅,5,10.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102998302/?bc=100473970605,西武新宿線 沼袋駅 2階建 築34年,東京都中野区沼袋１,50000.0,,50000.0,50000.0,1,1R,16.7,34,2,沼袋駅,2,11.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000100231192/?bc=100478123135,西武新宿線 沼袋駅 2階建 築3年,東京都中野区松が丘２,63000.0,4000.0,,63000.0,1,1R,12.0,3,2,沼袋駅,8,12.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000100468607/?bc=100479251029,西武新宿線 沼袋駅 2階建 築48年,東京都中野区新井４,77000.0,3000.0,77000.0,77000.0,2,1R,23.0,48,2,沼袋駅,3,10.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104222985/?bc=100483952664,西武新宿線 沼袋駅 2階建 築4年,東京都中野区沼袋２,62000.0,4000.0,,62000.0,1,1R,12.32,4,2,沼袋駅,9,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104249775/?bc=100484156035,西武新宿線 沼袋駅 2階建 築4年,東京都中野区沼袋２,61000.0,4000.0,,61000.0,2,1R,11.01,4,2,沼袋駅,9,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103519886/?bc=100478220098,西武新宿線 沼袋駅 2階建 築63年,東京都中野区沼袋１,70000.0,3000.0,70000.0,70000.0,2,1R,24.1,63,2,沼袋駅,5,11.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102805445/?bc=100473971130,西武新宿線 沼袋駅 2階建 築8年,東京都中野区沼袋４,73000.0,4000.0,,73000.0,2,1R,21.73,8,2,沼袋駅,5,13.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102169519/?bc=100478044660,西武新宿線 沼袋駅 3階建 築20年,東京都中野区沼袋２,93000.0,7000.0,,93000.0,1,1R,30.53,20,3,沼袋駅,8,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104510115/?bc=100486149714,西武新宿線 沼袋駅 3階建 築20年,東京都中野区沼袋１,75000.0,1000.0,75000.0,75000.0,2,1R,22.0,20,3,沼袋駅,4,10.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104519173/?bc=100486212894,西武新宿線 沼袋駅 3階建 築23年,東京都中野区沼袋４,85000.0,,85000.0,85000.0,1,1R,25.18,23,3,沼袋駅,5,11.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104117708/?bc=100483084422,西武新宿線 沼袋駅 3階建 築27年,東京都中野区沼袋１,53000.0,3000.0,53000.0,,2,1R,13.2,27,3,沼袋駅,5,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104117709/?bc=100483084425,西武新宿線 沼袋駅 3階建 築27年,東京都中野区沼袋１,52000.0,3000.0,52000.0,,2,1R,14.77,27,3,沼袋駅,5,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103833569/?bc=100481136914,西武新宿線 沼袋駅 3階建 築27年,東京都中野区新井３,70000.0,3000.0,,,2,1R,16.5,27,3,沼袋駅,10,12.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104163301/?bc=100483500667,西武新宿線 沼袋駅 3階建 築27年,東京都中野区新井３,69000.0,4000.0,69000.0,,2,1R,17.6,27,3,沼袋駅,10,12.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104378965/?bc=100485158175,西武新宿線 沼袋駅 3階建 築27年,東京都中野区沼袋１,58000.0,,58000.0,,3,1R,15.18,27,3,沼袋駅,5,12.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103514131/?bc=100483510330,西武新宿線 沼袋駅 3階建 築37年,東京都中野区沼袋３,65000.0,3000.0,65000.0,65000.0,1,1R,17.0,37,3,沼袋駅,2,9.33,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000102197462/?bc=100484158730,西武新宿線 沼袋駅 4階建 築41年,東京都中野区沼袋２,57000.0,3000.0,,,3,1R,17.01,41,4,沼袋駅,8,12.0,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103695150/?bc=100481562487,西武新宿線 沼袋駅 4階建 築5年,東京都中野区江古田２,70000.0,10000.0,,70000.0,3,1R,18.72,5,4,沼袋駅,10,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000103338544/?bc=100478341678,西武新宿線 沼袋駅 4階建 築5年,東京都中野区沼袋３,81000.0,10000.0,,,4,1R,20.03,5,4,沼袋駅,9,12.67,98022.29,77692.34,323,1071
https://suumo.jp/chintai/jnc_000104256495/?bc=100484207244,西武新宿線 沼袋駅 5階建 築4年,東京都中野区沼袋１,83000.0,5000.0,83000.0,83000.0,2,1R,18.13,4,5,沼袋駅,2,13.0,98022.29,77692.34,323,1071
